WellId,WellValueA,WellValueB,WellValueC,WellExpensesA,WellExpensesB,WellExpensesC,WellRankA,WellRankB,WellRankC,WellGroupCode,IsValidCode,OptimalBuyingMonth,OptimalSellingMonth
37106,492,424,86,0,0,65,5795,2017,4125,hcfgaeb,1,8,10
37107,324,620,902,97,67,65,17866,9924,4836,febgfcf,1,3,8
37108,13,117,851,26,0,89,9871,9401,6062,hfcabhg,1,2,7
37109,297,222,910,0,37,72,15724,14190,9465,cdhggff,1,7,8
37110,533,146,840,23,26,33,4904,605,19539,fgcbbbc,0,4,10
37111,476,314,143,0,0,0,5648,3661,2592,fbhchge,1,1,2
37112,161,896,482,25,0,78,19916,18876,9677,befcbbf,0,6,7
37113,554,585,696,97,39,0,14682,6274,1410,ghfadgf,1,4,7
37114,505,241,609,0,0,69,9866,6470,7383,bfdcgfg,1,5,11
37115,989,973,320,35,35,15,19772,5927,3649,gaafgfc,0,2,8
37116,366,534,467,20,0,57,6966,8616,10967,hegahch,1,5,9
37117,249,112,842,0,0,0,3422,15360,19894,cddbfgb,1,3,5
37118,618,239,757,37,0,0,9736,4792,16569,gaahfdg,1,0,8
37119,878,336,175,61,98,96,16565,18968,18451,ddhchac,0,4,8
37120,720,949,18,0,0,0,10334,2587,12594,fcdagba,1,8,9
37121,539,164,97,0,65,36,5259,4520,17327,egbcdch,1,7,8
37122,440,494,231,0,36,70,13017,617,13082,ghhefdc,1,0,3
37123,78,789,278,69,23,19,4594,4540,14296,bcebecc,0,3,5
37124,947,365,81,0,89,0,11437,18647,1985,adhgbba,1,1,4
37125,676,215,701,96,0,0,7901,13128,1952,haehfdg,1,5,10
37126,368,224,556,65,0,61,16682,4597,18401,hhehgbc,1,4,10
37127,137,738,61,0,30,76,5066,6783,938,cabchfe,1,8,11
37128,328,461,434,68,64,0,12218,11228,17759,fgahfgf,0,3,11
37129,633,411,439,17,71,17,15114,17634,10016,eafdeba,1,3,4
37130,834,378,115,27,72,100,17346,8835,8112,bbacghg,1,9,11
37131,763,221,765,78,15,92,6777,19775,12128,geeegdf,0,1,11
37132,869,779,110,35,0,64,5472,11948,16138,bcgbabh,1,3,7
37133,902,35,534,34,16,0,17176,16313,6120,geedcdb,1,4,8
37134,440,24,224,67,39,31,12340,6843,14140,ggdfghd,0,3,4
37135,202,846,533,0,0,95,9218,12122,17484,gdchfga,1,1,10
37136,578,139,546,74,0,25,17833,12111,16024,ebcecce,0,7,11
37137,684,776,700,0,92,24,18106,12637,6670,bbeedda,0,7,9
37138,548,504,339,37,0,29,13880,18203,15070,fbaddad,0,0,11
37139,793,263,509,0,27,0,2456,11328,8029,afebhbe,1,9,11
37140,864,727,924,24,0,0,12454,13926,11895,dbggahh,1,8,9
37141,345,439,590,77,22,66,16288,9116,7475,aecfgce,1,1,7
37142,219,906,340,74,64,0,16778,739,10403,dhghged,0,3,4
37143,793,552,392,19,64,91,13235,15721,9805,bfbcfab,0,0,7
37144,984,263,827,0,0,34,7904,4124,8866,fbgbhfb,0,6,10
37145,507,346,823,58,0,64,17907,8447,6353,dchebdc,1,5,7
37146,821,217,787,0,33,30,17023,6998,9879,ffdhfgh,0,2,6
37147,908,488,555,0,67,24,7801,2931,12344,gegbbgg,0,2,11
37148,901,148,96,0,19,25,11813,10763,10013,dbhbcbg,1,7,10
37149,879,341,161,69,27,0,13393,7180,2923,cafbfba,0,1,6
37150,813,117,109,20,28,0,4722,9834,16965,daaagga,0,2,4
37151,858,266,966,17,36,55,17214,15090,11504,bdgdhbh,0,9,10
37152,368,970,115,0,0,22,1598,8499,14014,gaeachc,1,4,10
37153,891,420,522,78,70,60,17143,18299,1024,ebdafea,1,8,9
37154,277,936,164,68,68,0,2247,17362,2535,bbedgeh,1,3,5
37155,900,356,919,17,37,0,5160,4404,9005,cdghhgf,1,3,5
37156,659,985,531,0,98,15,15375,6435,11740,gbbfbdg,0,8,10
37157,645,782,649,96,66,0,14316,19101,18592,hfcbhea,1,3,7
37158,703,528,396,80,70,29,18281,4693,10810,cecccdc,0,1,11
37159,531,718,455,94,28,93,16745,8064,7137,gegfhdb,1,3,5
37160,928,665,91,72,67,80,16497,15553,12703,chghdhh,0,0,2
37161,96,558,564,24,0,0,3950,17800,5354,hbfgfdf,1,10,11
37162,258,880,155,38,16,0,17172,17623,4611,babcdbh,1,6,7
37163,410,735,336,101,0,0,12605,2838,9213,cfhaaha,0,2,4
37164,555,459,606,39,60,74,14060,18293,15541,hfaffhc,0,0,10
37165,572,669,524,73,77,0,8010,7160,16419,aagfedd,1,2,5
37166,870,529,810,27,0,0,6944,10130,7359,fegbcgh,1,4,5
37167,944,432,186,0,38,37,8657,11869,4804,dbchaae,1,4,7
37168,587,989,60,0,0,15,1698,13364,16264,fhcdcdh,0,2,4
37169,132,98,670,0,36,26,15403,7916,13337,fddghad,1,10,11
37170,480,932,97,0,62,21,14329,636,3893,hceehga,1,1,2
37171,277,898,986,89,33,28,8085,7638,14958,ffccfbc,0,8,10
37172,607,355,709,98,23,23,8035,12008,5142,ahfcbdh,1,3,4
37173,995,483,424,0,72,61,16608,4203,13445,ahbcfga,1,2,7
37174,912,901,334,28,0,0,13822,12552,13593,fdahhcc,1,2,9
37175,670,446,652,26,0,0,17809,13429,624,agefheg,1,6,8
37176,792,129,430,57,0,0,16690,13215,16058,agfabbc,1,9,11
37177,388,617,605,32,18,0,1656,10591,16557,bhafeaa,1,7,10
37178,439,904,937,0,25,30,9425,13944,16346,hbggcda,1,4,10
37179,929,37,739,24,73,0,2933,11399,7836,dghaaef,1,1,2
37180,485,34,49,0,31,0,19030,5039,13946,abhcgfh,1,4,5
37181,642,231,325,37,0,0,13727,1239,12779,ghcebfe,1,4,10
37182,627,929,194,18,28,17,6460,703,19269,dehddfb,1,3,4
37183,450,543,525,72,72,61,19937,19083,16847,eccgeag,0,4,6
37184,209,791,420,29,0,19,13974,4678,3136,egbdbec,1,5,10
37185,773,59,65,0,59,90,6425,17618,7821,cgdgcge,0,7,8
37186,537,772,156,93,34,92,18286,1316,6399,eaefddd,0,8,9
37187,15,206,543,0,90,0,8110,10958,16810,ecfcddg,1,4,10
37188,164,462,652,76,0,29,17103,1603,15652,faagfhc,1,1,2
37189,367,831,695,0,26,34,1626,11336,4774,fdhdegh,1,4,5
37190,996,916,105,22,0,64,5565,17063,999,hfbfhfe,0,4,7
37191,205,957,532,0,74,91,8786,785,9709,egdbcde,1,8,9
37192,682,61,722,0,57,0,14179,13285,6456,heaaahe,0,8,10
37193,23,476,396,98,0,0,16048,17315,4105,hcbeffe,1,5,9
37194,861,52,971,0,0,59,4931,8095,5360,cheddeh,0,5,9
37195,398,378,233,36,37,0,15835,19163,3049,eabaehc,1,3,11
37196,255,64,242,61,0,31,17549,14014,17426,edbacdg,1,9,10
37197,88,639,409,0,0,21,4534,7734,9847,facbcab,0,0,5
37198,780,311,80,93,58,37,11844,11398,13375,ddggbce,1,0,2
37199,14,569,601,30,90,66,9291,3787,6992,fgafebc,1,4,5
37200,344,986,638,26,95,0,17581,10387,10974,bcdegff,1,0,2
37201,269,712,300,16,0,18,15584,6691,8066,eegccbf,1,4,9
37202,533,565,182,98,0,0,19202,2386,7486,cgecaff,1,5,11
37203,920,243,592,89,36,15,14470,15026,14542,egcdbfc,1,2,5
37204,316,753,421,72,0,0,18536,3358,8646,eadgdeb,1,8,11
37205,553,963,160,0,77,0,14106,9973,3017,ecffahe,1,4,11
37206,392,881,456,0,77,72,14032,15227,5044,hcfgafb,1,3,6
37207,700,645,453,0,71,31,11368,5962,12162,cegfdad,1,0,4
37208,261,672,237,0,0,0,2115,11322,11183,gahgfce,1,4,7
37209,880,743,326,0,65,35,17961,10739,7664,ccaagdc,0,1,9
37210,259,578,349,0,0,0,14979,10596,2383,bchcgcc,0,1,5
37211,880,438,755,92,0,89,5470,1857,17383,aeedfcc,1,3,4
37212,497,641,915,0,17,93,2479,2345,16553,hdbefdh,1,4,10
37213,490,746,758,0,93,24,1280,1597,15000,dhbbggd,0,4,5
37214,18,796,564,0,66,0,16740,3008,8534,gfeegfc,0,5,8
37215,629,992,979,23,62,0,3846,16500,11071,cacaggh,0,1,2
37216,196,381,784,76,33,0,6333,10164,16830,dbghebh,1,5,10
37217,719,714,648,0,76,34,18524,10181,12552,behdfhd,1,3,8
37218,671,503,237,27,65,0,5911,1969,14548,bfaeebf,0,2,10
37219,244,759,327,22,0,92,17920,5224,7385,heedfdb,1,5,6
37220,362,627,623,0,0,0,2366,6561,13324,gagbeff,1,0,7
37221,612,542,859,0,35,0,13177,1741,5290,hahccbd,1,9,11
37222,184,637,699,59,0,22,2378,6347,17158,cgfebfc,1,2,10
37223,782,24,796,56,0,0,8261,704,9625,fbfehca,1,7,11
37224,833,299,262,0,0,0,13434,13370,5554,cfhcfea,1,8,10
37225,356,792,69,0,0,15,5608,1875,14959,bhhddgg,0,2,9
37226,462,179,369,31,0,0,14613,7997,4658,cbdgfhg,1,7,11
37227,307,899,96,70,101,0,19869,17310,17191,hgaabaf,1,7,10
37228,421,745,258,63,28,26,11718,637,6683,ecdcdae,0,3,9
37229,515,673,703,79,0,32,7093,7576,7466,bgacghc,1,9,10
37230,634,215,867,70,34,62,3192,10907,15938,dacfhfc,1,0,7
37231,173,917,877,0,25,0,13554,4026,5558,agefhdh,1,2,8
37232,103,737,44,32,76,57,17438,16072,6769,fadgcdh,1,3,7
37233,561,404,66,0,0,91,2951,5400,19569,gchfbgh,1,2,3
37234,997,504,155,21,0,0,4178,9228,10407,hdbfbge,1,3,4
37235,15,665,455,0,67,0,1707,14393,8928,fgddgef,0,4,10
37236,703,223,975,39,18,27,17480,7241,12975,babcbcc,0,3,6
37237,418,408,985,101,0,100,7176,10585,16574,bhbhece,0,0,9
37238,502,456,282,0,72,34,1788,15669,4603,fbhbfac,1,8,11
37239,691,906,716,0,74,64,19379,14702,16402,cecbdce,0,4,6
37240,103,840,21,90,0,0,9671,12401,7571,gbgbbeb,0,5,7
37241,760,319,504,91,0,0,7538,7206,15725,hhchgbe,1,2,4
37242,85,541,603,0,0,29,15630,14568,5983,cgbdhec,1,0,9
37243,28,141,263,94,0,95,10626,13446,8210,bacefhe,1,6,8
37244,222,172,976,23,0,26,1657,9224,13165,eddhefe,0,1,8
37245,505,519,962,90,61,36,6373,534,7013,hehhbha,0,9,11
37246,35,807,802,0,21,0,12866,8692,12721,cdadege,1,6,8
37247,816,140,696,0,17,91,12239,5886,2080,agbhbhf,1,3,8
37248,127,485,275,0,64,0,19097,17883,7695,adgdcda,0,3,9
37249,482,930,845,72,0,0,9223,10363,14297,debhchf,1,9,10
37250,763,857,44,0,26,0,17693,15935,7981,hehcggh,0,3,5
37251,700,209,432,33,31,57,12811,12017,11248,gehdfca,1,6,10
37252,791,117,995,0,31,0,12674,14149,6514,cdgaehd,1,4,7
37253,168,705,659,32,39,0,5363,14398,19600,dfcfbhb,1,1,4
37254,466,298,645,71,24,36,1805,14883,6675,cfbbbeg,1,9,11
37255,507,219,204,59,0,95,17774,14344,1046,dhdcdhd,0,0,6
37256,12,27,230,60,0,76,19981,4459,13848,ffddbhb,0,5,8
37257,859,514,343,0,39,28,1160,4486,13052,cfgahhg,1,3,11
37258,988,246,758,98,73,0,15260,1116,8720,fdedagh,1,2,3
37259,246,442,172,16,0,56,12843,8729,8593,cgdhfgh,1,9,10
37260,186,558,883,21,18,101,10591,14405,4750,ddgcfhb,1,6,7
37261,212,874,120,0,0,71,2801,18096,11068,cbbgfdh,1,3,6
37262,985,332,65,16,73,16,18343,9752,12552,cfcahcb,1,6,9
37263,412,906,871,0,0,79,2201,19645,8914,gdcecde,0,1,2
37264,210,615,681,0,72,71,13063,19320,4519,cabebah,1,1,7
37265,828,21,294,78,0,99,12823,13724,11990,fbcegch,1,0,6
37266,697,163,400,16,101,0,16747,2326,18116,hdbhhcg,1,6,8
37267,97,375,243,0,0,62,1087,19255,9216,fchbgaa,1,0,7
37268,597,513,670,0,70,99,10760,19489,17867,dbdgaea,1,9,11
37269,633,559,180,66,0,67,5723,16510,2718,hhfecgh,1,5,6
37270,107,575,768,90,93,95,17759,15742,4081,fhhegfa,1,4,9
37271,743,636,799,28,64,0,15871,18713,16065,eedagea,0,0,3
37272,992,804,868,23,21,69,10161,9202,3969,febacch,1,7,10
37273,430,271,820,20,71,0,5268,4503,12366,ffafhbf,0,5,6
37274,841,217,423,78,0,0,2344,14447,1678,fhghgdc,1,8,11
37275,429,196,501,0,59,0,15127,9541,19240,faedbge,1,8,10
37276,775,12,688,0,101,69,2268,6613,11385,adffceb,1,0,2
37277,60,716,79,0,65,94,644,761,17539,faccgdb,1,3,10
37278,921,110,755,94,35,55,1198,9967,5708,haeffah,0,6,11
37279,975,293,462,0,0,0,8061,12017,11001,efggdca,1,5,7
37280,271,808,57,59,0,17,19198,11452,4880,haafbga,1,2,8
37281,737,894,844,71,94,30,13156,14580,12490,fhdbfaf,1,1,6
37282,967,322,403,93,29,0,14215,13103,9409,gdagdec,1,0,9
37283,862,806,247,0,0,32,5300,4796,19363,hcehfef,0,10,11
37284,794,816,92,34,60,0,12878,1742,10368,ecddhah,1,1,10
37285,768,520,823,89,74,30,11762,9761,14259,agaecda,1,9,11
37286,357,515,257,0,0,72,8444,6331,18381,gcbgcac,0,7,10
37287,864,770,467,80,63,64,16475,7700,10428,dfefheg,1,6,11
37288,669,438,900,35,67,0,8275,5787,17560,bdbedhc,1,1,11
37289,33,567,640,0,0,0,15488,15791,3603,gcgeeea,0,2,4
37290,375,375,199,70,64,0,16771,6001,8022,ccfffgc,0,6,8
37291,349,654,18,100,0,69,9737,18763,2501,chaeecg,1,8,9
37292,778,532,584,32,38,89,7774,17327,4553,agegfcf,1,6,8
37293,61,602,339,60,0,32,7212,16363,9439,cedfdfc,0,7,9
37294,322,594,654,59,70,77,8366,6768,4022,chageeg,1,9,11
37295,978,970,881,20,55,0,16103,18046,19481,hgcacbe,1,6,10
37296,54,850,525,89,0,0,3074,1637,4992,fhddchc,0,7,9
37297,521,193,785,28,0,0,18650,5534,18262,cdacehb,1,2,4
37298,113,25,146,95,0,0,4526,19814,19320,efcgbeb,1,1,9
37299,220,111,409,0,21,16,4844,16679,1074,bdfgcag,1,9,10
37300,217,353,282,0,0,62,4490,5739,14085,ceahaah,0,9,10
37301,949,78,425,0,23,0,13135,5217,8892,cfgdgcd,0,1,11
37302,540,699,776,20,77,99,7317,5232,10271,ahhdhhe,0,5,9
37303,249,653,254,0,26,0,14450,18568,15230,ggghdcb,1,5,10
37304,616,160,188,22,0,56,6217,19402,4531,bbfbfhc,0,6,8
37305,302,408,618,69,0,0,12756,4152,1486,bhhgecg,1,2,4
37306,452,161,434,0,0,24,15815,16941,2651,ageeaeh,0,0,8
37307,205,211,379,61,90,100,12287,12289,16598,cfggefe,0,8,9
37308,478,399,898,79,0,0,3155,17734,14410,bgchefg,1,1,7
37309,649,354,905,27,59,0,12031,8731,4733,fefbaba,0,0,8
37310,205,493,304,0,0,0,17489,11083,9462,cadbgfg,1,3,4
37311,251,61,339,89,23,0,1298,11569,7456,cfhdghf,1,5,7
37312,298,541,557,70,26,0,18749,1007,8402,aeafgfc,1,3,6
37313,696,579,839,76,98,0,10439,1295,19977,bcdddae,1,0,2
37314,201,803,764,90,0,18,19495,10301,532,dfcbghg,1,3,11
37315,770,784,925,0,70,0,6751,6359,16650,fcdhgbb,1,6,8
37316,307,968,635,0,0,0,16562,4464,15106,acdhgca,1,9,10
37317,533,862,330,34,29,60,2708,8721,12764,hebbffd,1,7,9
37318,578,588,464,0,76,0,18328,6542,19206,gahgdbe,1,7,8
37319,971,942,175,0,60,0,18592,19549,1266,dfffgbe,1,1,3
37320,34,981,974,0,0,26,18350,17934,6262,aabbddf,0,3,5
37321,816,114,388,0,99,90,11576,1446,11218,bhdcceh,1,1,11
37322,188,601,87,0,0,71,11386,10172,15343,bghghag,0,7,9
37323,682,938,829,101,0,0,15696,16987,16716,cddgecg,0,4,8
37324,487,313,234,0,101,16,2193,7496,14281,ffdbacb,1,9,10
37325,372,509,733,31,21,0,676,8878,9541,hafccac,0,9,11
37326,365,980,296,97,74,36,15572,15901,15458,edghacd,1,6,10
37327,962,647,468,23,0,0,17663,5899,9697,fafhbac,1,1,9
37328,43,162,372,63,97,23,13521,9493,14334,dcfbbfd,0,1,5
37329,440,62,618,0,27,16,7038,19408,9978,cecgfea,1,6,8
37330,67,253,639,33,0,0,13481,18957,10405,hccaggd,1,10,11
37331,102,711,465,0,31,34,7659,14420,12451,gcfchdc,1,0,8
37332,76,805,259,25,0,0,2317,10729,7827,bfdfdch,1,6,10
37333,547,80,892,97,71,32,10415,7808,18242,dcbbeag,1,5,11
37334,733,344,40,62,0,55,15106,2371,8014,ageffff,0,4,9
37335,292,615,711,38,77,96,17451,6146,18996,hbefecf,1,8,11
37336,722,688,953,0,91,0,11221,8786,3856,gcbdgbc,0,8,11
37337,712,356,594,0,0,0,540,19144,8344,bbfhcgd,1,0,3
37338,842,935,168,0,37,57,2190,11397,12569,ggaedad,0,3,5
37339,395,802,793,27,0,91,15593,4517,19971,fdhbhgd,1,7,8
37340,901,416,270,76,37,23,857,2059,10653,ccbaccg,0,5,10
37341,121,675,216,55,89,0,18878,16996,1555,bbdcdde,0,7,8
37342,290,159,150,0,0,0,15493,14918,16884,ceebdfa,1,5,9
37343,185,670,790,57,77,0,6956,15484,11439,eaeacgb,1,7,9
37344,557,525,716,0,68,35,8667,8881,8852,cfhfeeb,1,4,10
37345,883,598,241,0,56,34,6521,2848,13033,dabbcbe,1,3,5
37346,881,127,981,31,0,15,17213,12629,6767,faceebg,1,3,11
37347,101,771,725,80,25,74,17193,7328,8695,edgfdeg,0,2,8
37348,820,891,994,62,97,22,12229,14804,18358,adaggch,1,7,8
37349,341,324,718,60,0,71,17307,1046,6410,gffdehh,1,8,10
37350,714,704,282,89,21,0,16739,1881,12970,egacheb,1,3,11
37351,865,546,460,21,0,16,4583,826,19866,dbbabhb,0,0,4
37352,105,806,270,0,68,80,17878,11420,16847,cedffha,1,1,2
37353,605,443,824,28,18,91,10364,10541,3519,dccaggb,1,6,7
37354,855,582,259,0,0,19,2780,503,19124,echfaag,1,0,11
37355,729,78,524,0,57,27,2108,2060,10648,abeeacf,1,5,11
37356,577,308,303,72,76,0,16731,19859,1475,fcbceef,0,7,10
37357,452,640,887,0,38,66,11615,9067,15365,eahhdac,1,1,5
37358,599,614,353,74,0,62,7273,12336,13799,cffdccc,0,8,9
37359,185,588,466,91,0,0,19538,19866,4892,gffhdgf,0,8,9
37360,23,632,451,0,73,0,14201,7826,18574,dhebeeb,0,6,9
37361,667,579,394,78,58,90,14587,8836,12247,checfgc,1,2,5
37362,545,180,281,0,26,19,14303,14803,1993,acbfeed,1,1,7
37363,170,267,988,32,38,28,9309,4009,17558,gabcacb,0,6,7
37364,84,172,928,98,0,29,18616,1572,5662,fcffhga,1,6,8
37365,130,408,879,38,0,62,19061,15420,7359,hahffcf,0,3,5
37366,884,695,384,25,22,61,2715,8785,18419,hdhfeaf,1,2,8
37367,757,921,770,0,80,56,12377,11186,4221,gechfbe,1,5,7
37368,183,394,607,0,58,37,13561,5183,18317,ghgfgfh,0,3,8
37369,394,930,791,20,0,0,19407,18245,6769,egfgehf,0,7,10
37370,101,47,814,0,21,0,7127,4589,18255,ahfgegc,1,3,5
37371,838,252,636,17,0,23,11094,2805,12714,hchahef,1,9,11
37372,742,246,932,68,0,73,7819,8491,15736,efafgbe,1,4,7
37373,701,253,522,32,0,66,5123,17388,11530,hhhfhba,0,4,7
37374,156,299,453,0,95,0,12370,2926,16064,cbbffdg,1,2,7
37375,853,77,160,97,71,0,3967,5816,18766,ghbabce,1,7,10
37376,390,383,28,97,67,30,19950,16464,12780,fdgbabe,1,9,10
37377,910,71,286,74,29,0,11637,9402,18178,bahggeh,1,9,11
37378,534,217,388,91,26,95,19185,15746,16290,bhebhhd,0,1,4
37379,236,42,534,59,0,0,19682,3994,15531,afceeeb,1,8,10
37380,40,338,840,19,0,65,15570,19385,19271,fdgaffa,0,3,8
37381,91,768,631,0,0,39,10144,15380,19074,ehabdhe,1,10,11
37382,995,63,355,0,73,0,9917,13218,19998,ddabceh,1,7,9
37383,825,272,36,0,93,23,16239,8461,19109,faaedfb,1,7,8
37384,668,756,273,35,27,71,13927,19285,5394,gbfccgh,1,1,3
37385,576,258,201,28,0,0,3320,13015,19120,gggdgbe,0,4,5
37386,48,991,343,32,34,0,10943,2691,6279,dechbah,1,4,5
37387,125,301,112,60,0,30,13625,19983,5617,gcagbaa,0,8,9
37388,416,18,681,0,31,95,8793,16322,8818,acabddd,0,0,10
37389,32,328,570,24,0,75,15206,14994,16970,cfbefhh,1,7,10
37390,777,470,989,66,73,0,9080,14657,6689,fdghggc,1,1,3
37391,742,129,320,99,36,39,14778,13052,16321,decdafa,1,9,11
37392,394,385,852,80,20,65,8509,11557,1364,fcafegd,1,2,7
37393,271,222,836,58,91,0,1889,7964,13662,bgfeebe,0,8,10
37394,706,312,328,35,0,31,12065,17248,6665,ehbcdeh,1,9,10
37395,261,215,348,17,0,90,15778,13460,9993,acgbhgb,1,0,9
37396,68,573,183,38,0,75,18820,8358,13951,cheefhb,1,0,4
37397,645,853,701,100,0,73,15466,17260,9485,effacee,0,6,7
37398,398,845,927,0,101,74,9195,10770,9695,gaggbga,0,6,8
37399,689,855,210,64,33,91,10751,8383,2951,hdfcedd,1,3,7
37400,713,807,700,59,65,57,9989,15546,3838,dhedbdd,0,7,10
37401,158,973,954,61,0,17,12066,3360,8592,bcedffb,1,7,10
37402,712,958,492,0,96,0,11171,2687,5239,bcbhhaa,0,5,7
37403,59,778,622,15,69,100,3604,1034,5879,dgbgbec,1,9,10
37404,392,952,314,100,73,26,2085,16488,8093,hafefff,0,2,10
37405,438,547,437,0,58,0,16891,3557,3691,fcaaebc,1,5,10
37406,750,195,583,55,33,63,2014,8097,16098,gfgfhdb,1,5,10
37407,529,228,804,36,17,0,15489,19049,11437,dehebbd,0,0,2
37408,179,475,343,34,91,0,14784,7292,7282,ahbacfb,1,8,10
37409,598,256,343,62,55,31,7219,18083,19426,dhadgff,1,9,10
37410,443,236,179,26,25,57,11573,9219,16553,dgfbcge,1,9,10
37411,927,441,69,0,80,0,2820,17132,16687,cgdhecb,1,7,10
37412,764,661,567,0,70,56,9094,2349,7130,fcahbgh,1,3,4
37413,376,866,913,91,90,35,13447,14316,16786,afdbead,1,1,8
37414,322,143,126,0,20,0,16811,11766,10346,hedadhd,0,7,10
37415,715,222,997,72,91,0,8865,1047,17120,dghcbba,1,9,10
37416,421,320,909,0,32,0,2413,4657,759,hhbgedc,1,4,10
37417,897,157,656,0,96,0,14242,19969,1273,fbcccga,1,7,8
37418,552,480,343,79,0,0,4228,9298,5469,fahffeb,1,6,11
37419,544,367,628,0,0,94,12793,7781,15001,defcgae,1,5,6
37420,517,323,145,67,22,0,5044,8242,18273,eegagbd,1,2,6
37421,184,87,526,0,55,0,4822,11608,13161,ahfeffg,1,3,5
37422,321,59,714,63,0,89,6971,6738,5816,dfeagcf,1,1,9
37423,300,630,466,57,21,38,19411,5537,9472,cheaeha,0,2,5
37424,597,890,986,30,78,16,1385,18648,3820,cbbahdc,1,2,7
37425,927,962,142,17,56,0,693,11120,14940,fcafaed,1,0,9
37426,624,130,441,79,0,68,16714,12281,3697,bbfcbfh,0,10,11
37427,510,82,838,57,99,0,15552,17876,4726,fdhcchf,0,3,5
37428,363,25,997,0,75,19,12609,2142,7982,dgdbfeh,1,4,7
37429,668,659,995,65,17,96,19902,16472,15915,hbfcffb,0,4,10
37430,216,221,205,62,0,65,4459,12821,556,ghhgcdf,1,7,10
37431,221,365,318,80,76,78,15711,5044,2511,fehffaf,0,6,8
37432,933,30,162,0,30,0,641,13411,12861,hbhfeff,0,1,2
37433,251,832,428,99,0,0,19697,16811,5410,hfhaabd,1,2,11
37434,440,733,180,75,0,36,8114,11359,17461,gdfbcag,1,8,9
37435,665,139,762,93,35,72,7624,13823,14450,edcddgc,0,5,6
37436,670,613,978,74,57,59,3135,18397,10292,ehbfcef,1,5,10
37437,350,94,857,0,95,0,4515,12341,2092,acdedfe,1,4,5
37438,352,111,409,71,30,28,5365,8691,15909,cacbeeg,1,7,9
37439,907,947,622,97,76,0,19571,12009,11479,dcfgfgb,1,3,9
37440,181,683,734,0,0,0,4548,9930,10694,ehfghbh,1,7,10
37441,921,14,610,0,22,0,1909,3986,963,cceahgd,1,0,11
37442,846,584,567,58,56,58,10599,19824,10955,fhfbfcc,0,3,10
37443,715,147,866,98,93,36,5510,16769,935,hhgabeg,1,8,9
37444,10,407,689,95,0,18,1494,15364,9337,cfbceff,0,0,8
37445,244,85,771,0,71,57,9121,573,14645,bbbdheb,0,5,6
37446,855,213,133,20,29,93,8822,9646,13834,hfdgded,1,1,11
37447,183,246,278,28,61,0,18106,1711,14781,gacbdcc,1,4,6
37448,686,677,17,0,39,68,11512,9268,18086,cfcdbcc,0,4,10
37449,42,783,992,79,98,55,15230,3499,9944,fdhacgb,1,3,11
37450,697,500,605,31,0,32,4840,5420,12697,acfhhch,0,9,11
37451,402,490,93,80,77,0,4352,12757,18224,fbafbec,1,7,10
37452,712,779,582,0,65,0,12839,13644,1669,eccfahe,1,0,2
37453,983,632,780,0,28,0,11982,15371,4757,hhbeddc,1,4,6
37454,306,852,566,0,67,0,922,3382,19977,fgfbgfa,0,5,9
37455,698,604,84,0,0,70,5520,19789,10937,gacbhdb,1,3,4
37456,804,661,739,19,76,79,15224,5335,2264,abbhecf,1,2,4
37457,724,754,709,35,77,80,17133,7493,3370,hgffggc,0,1,7
37458,52,407,214,0,29,72,17269,6034,10438,hcefhah,1,2,6
37459,903,467,77,58,38,76,13385,17354,12880,ehchbfh,1,8,10
37460,432,68,180,95,90,0,11704,12048,16201,gdfcgga,1,4,5
37461,457,243,853,27,23,22,12810,10041,18436,gagfdef,1,2,5
37462,662,397,153,0,76,0,1295,19768,7851,bcadhga,1,7,11
37463,203,483,451,0,16,0,1333,17949,4464,bghaebg,1,6,9
37464,476,360,69,20,56,0,7610,9752,4670,cbcdcgh,1,4,5
37465,707,269,155,0,69,35,18524,19127,4447,afbbbfc,0,7,11
37466,622,629,370,22,64,39,13038,10037,15870,aagfegd,1,6,9
37467,138,995,560,29,0,0,17273,18014,15490,cbeecbe,0,1,6
37468,248,743,42,37,100,18,10426,6093,1793,haadccb,1,7,10
37469,683,77,247,18,0,62,15143,14385,18598,dheedhh,0,0,1
37470,737,578,827,0,31,70,19782,17642,19076,fcffdba,1,6,7
37471,456,716,666,0,0,0,11725,13560,19106,ehfbghf,1,2,9
37472,829,905,213,0,0,0,19419,13166,16322,egaeaed,0,3,5
37473,296,317,92,0,27,64,6424,17177,18315,fhggfce,1,2,4
37474,903,941,782,21,0,0,15352,11248,10646,dhdbhgf,1,9,10
37475,127,750,707,0,0,92,11847,7845,3153,cbgeccb,0,5,10
37476,642,451,450,0,0,64,1340,6311,13770,cebcebf,0,7,8
37477,644,240,317,72,0,0,1079,1341,9199,dcgafda,1,0,6
37478,337,381,95,67,0,0,1371,18384,17907,ahddggg,0,5,9
37479,738,723,201,20,0,0,3414,13914,18763,fbcgbcd,1,8,10
37480,90,885,799,0,101,24,3337,10420,2530,bfdccec,1,8,9
37481,473,104,838,0,70,0,4125,18944,4097,bcghacb,1,5,10
37482,801,360,809,35,18,0,17998,10482,6711,fhgcbhc,1,6,9
37483,157,159,890,35,0,0,17312,578,5258,dccafeh,1,1,9
37484,33,760,34,75,17,0,11325,18229,18024,bhheagc,1,3,8
37485,747,437,463,97,22,25,9432,5500,18470,bgehdfa,1,5,8
37486,153,753,446,66,0,99,12023,9051,16754,eeccdec,0,3,11
